transaction_month,dataset_period,marketplace,channel,public_product_id,brand_group,category_group,subcategory_group,product_group,fulfillment_type,state_group,origin_country_group,imported_flag,listing_price_band,inventory_band,margin_band_public,channel_margin_band_public,profitability_band_public,transaction_type_group,sales_index,units_index,fee_pct_of_gross,refund_pct_of_gross,promotion_pct_of_gross,net_to_gross_pct,margin_index,estimated_profitability_index,margin_risk_score,margin_risk_band,revenue_quality_score,revenue_quality_band,recommended_action,action_priority,action_reason,mapping_status
2025-07,12m,Amazon,Marketplace,P0543,Ora2,Oral Care,Toothpaste,Toothpaste,FBA,Maharashtra,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,32.8,33.3,22.4,0.0,10.0,89.0,23.5,61.1,9.3,Low Risk,80.8,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1071,Tiger Balm,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Haryana,Imported / Other,Unknown,<500,High / 16-50,Unmapped,Unmapped,Unmapped,Order,11.3,33.3,26.9,0.0,3.0,74.8,8.4,49.2,9.9,Low Risk,66.3,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1200,Watsons,Oral Care,Dental Floss,Dental Floss,FBA,Delhi,Imported / Other,Unknown,<500,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,10.0,33.3,56.2,0.0,0.0,48.5,4.6,32.4,22.9,Low Risk,31.6,At Risk,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0543,Ora2,Oral Care,Toothpaste,Toothpaste,FBA,West Bengal,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,65.6,66.7,22.7,0.0,10.0,82.6,46.8,67.8,9.4,Low Risk,74.3,Healthy,Restock Review,High,High indexed unit movement with low inventory or restock priority.,Unmapped
2025-07,12m,Amazon,Marketplace,P0840,SHIVAMAX,Home & Kitchen,Adhesive Hooks,Adhesive Hooks,FBA,Maharashtra,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,14.2,33.3,41.0,0.0,10.0,60.6,7.4,40.3,17.3,Low Risk,46.8,Watch,Promotion Review,Medium,Promotion percentage is elevated while net-to-gross is below target.,Unmapped
2025-07,12m,Amazon,Marketplace,P0889,SHIVAMAX,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Karnataka,Imported / Other,Unknown,<500,Very High / 51+,Unmapped,Unmapped,Unmapped,Order,9.3,33.3,52.1,0.0,0.0,65.6,4.7,40.4,18.9,Low Risk,50.0,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0278,Dove,Hair Care,Shampoo,Shampoo,FBA,Telangana,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,14.9,33.3,33.7,0.0,0.0,84.0,10.4,52.9,11.8,Low Risk,73.9,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1029,Sunsilk,Hair Care,Shampoo,Shampoo,FBA,Karnataka,Imported / Other,Unknown,<500,High / 16-50,Unmapped,Unmapped,Unmapped,Order,12.0,33.3,48.3,0.0,2.0,64.6,6.3,41.1,18.0,Low Risk,49.8,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1196,Watsons,Oral Care,Dental Floss Picks,Floss Picks,FBA,Uttar Pradesh,Imported / Other,Unknown,<500,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,15.7,33.3,25.2,0.0,3.0,104.9,11.9,62.1,9.3,Low Risk,96.9,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1069,Tiger Balm,Health & Wellness,Pain Relief Balm,Pain Relief,FBA,Assam,Imported / Other,Unknown,500-999,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,29.6,33.3,22.0,0.0,5.0,84.6,22.9,59.5,8.4,Low Risk,77.2,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1248,Watsons,Skin Care,Lip Care,Lip Care,FBA,Karnataka,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,29.4,66.7,32.7,0.0,5.0,72.5,19.4,51.7,12.2,Low Risk,61.9,Watch,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-07,12m,Amazon,Marketplace,P0039,Axe,Body Care,Deodorant / Body Spray,Deodorant & Body Spray,FBA,Madhya Pradesh,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,19.9,33.3,23.8,0.0,3.0,90.1,15.4,58.5,8.8,Low Risk,82.5,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1105,Vaseline,Body Care,Body Wash,Body Wash,FBA,Punjab,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,33.0,33.3,29.1,0.0,10.0,78.5,21.3,55.0,11.7,Low Risk,68.3,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-07,12m,Amazon,Marketplace,P0263,Dove,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Tamil Nadu,Imported / Other,Unknown,500-999,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,57.3,66.7,21.2,0.0,5.0,87.6,44.8,69.5,8.2,Low Risk,80.5,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1042,Sunsilk,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Karnataka,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,29.1,33.3,19.8,0.0,3.0,97.3,23.8,65.4,7.4,Low Risk,90.9,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0705,Protex,Body Care,General / Uncategorized,General Product,FBA,Kerala,Imported / Other,Unknown,<500,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,14.1,33.3,25.7,0.0,0.0,103.4,11.1,61.6,9.0,Low Risk,95.7,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1075,Tresemme,Hair Care,Shampoo,Shampoo,FBA,Uttar Pradesh,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,29.3,33.3,22.8,0.0,5.0,83.8,22.4,58.8,8.7,Low Risk,76.2,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1190,Watsons,Oral Care,Dental Floss,Dental Floss,FBA,Maharashtra,Imported / Other,Unknown,<500,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,16.3,33.3,36.4,0.0,5.0,63.2,10.1,43.5,14.5,Low Risk,51.5,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0890,SHIVAMAX,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Rajasthan,Imported / Other,Unknown,<500,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,15.2,33.3,38.4,0.0,0.0,81.4,9.9,51.0,13.4,Low Risk,69.9,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1176,Wangprom,Health & Wellness,General / Uncategorized,General Product,FBA,West Bengal,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,18.6,33.3,22.1,0.0,0.0,96.2,15.3,61.4,7.7,Low Risk,89.6,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1052,Sunsilk,Hair Care,Shampoo,Shampoo,FBA,Telangana,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,12.6,33.3,33.9,0.0,8.0,75.6,7.8,47.9,13.1,Low Risk,64.2,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1112,Vaseline,Body Care,Deodorant / Body Spray,Deodorant & Body Spray,FBA,Delhi,Imported / Other,Unknown,<500,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,28.5,66.7,39.5,0.0,10.0,62.1,15.2,44.3,16.5,Low Risk,48.8,Watch,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-07,12m,Amazon,Marketplace,P0175,Colgate,Oral Care,Toothpaste,Toothpaste,FBA,Punjab,Imported / Other,Unknown,500-999,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,23.8,33.3,20.0,0.0,5.0,89.8,18.9,60.2,7.8,Low Risk,83.0,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0271,Dove,Hair Care,General / Uncategorized,General Product,FBA,Gujarat,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,16.6,33.3,23.9,0.0,0.0,87.7,13.4,57.0,8.4,Low Risk,80.5,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0175,Colgate,Oral Care,Toothpaste,Toothpaste,FBA,Puducherry,Imported / Other,Unknown,500-999,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,25.3,33.3,28.2,0.0,0.0,83.5,19.2,57.0,9.9,Low Risk,75.0,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-07,12m,Amazon,Marketplace,P0594,Pantene,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Gujarat,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,28.5,33.3,19.7,0.0,0.0,100.5,24.2,67.0,6.9,Low Risk,94.6,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1190,Watsons,Oral Care,Dental Floss,Dental Floss,FBA,Uttar Pradesh,Imported / Other,Unknown,<500,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,16.3,33.3,28.1,0.0,10.0,87.1,10.7,54.4,11.3,Low Risk,77.2,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0915,SHIVAMAX,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Andhra Pradesh,Imported / Other,Unknown,<500,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,9.3,33.3,53.9,0.0,8.0,42.8,3.8,29.5,24.1,Low Risk,25.4,At Risk,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0617,Pantene,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Maharashtra,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,32.3,33.3,21.1,0.0,2.0,94.6,26.3,65.2,7.7,Low Risk,88.0,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1099,Tros,Body Care,Deodorant / Body Spray,Deodorant & Body Spray,FBA,West Bengal,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,16.4,33.3,24.1,0.0,0.0,108.4,13.2,63.6,8.4,Low Risk,100.0,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0890,SHIVAMAX,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Delhi,Imported / Other,Unknown,<500,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,29.7,66.7,33.3,0.0,0.0,84.4,21.0,57.3,11.7,Low Risk,74.4,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-07,12m,Amazon,Marketplace,P0172,Colgate,Oral Care,Toothpaste,Toothpaste,FBA,Tamil Nadu,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,31.5,33.3,19.8,0.0,5.0,92.8,25.1,63.9,7.7,Low Risk,86.1,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0260,Dove,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Haryana,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,30.7,33.3,23.5,0.0,3.0,90.5,23.9,62.1,8.7,Low Risk,83.0,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0706,Protex,Body Care,General / Uncategorized,General Product,FBA,West Bengal,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,13.9,33.3,39.6,0.0,5.0,73.0,8.1,46.4,14.6,Low Risk,60.4,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0547,Oral-B,Oral Care,Dental Floss,Dental Floss,FBA,Uttar Pradesh,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,31.2,33.3,20.8,0.0,0.0,96.8,26.2,66.2,7.3,Low Risk,90.6,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0212,Colgate,Oral Care,Toothpaste,Toothpaste,FBA,Delhi,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,16.9,33.3,26.8,0.0,10.0,80.9,11.3,52.3,10.9,Low Risk,71.4,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0554,Oral-B,Oral Care,Dental Floss,Dental Floss,FBA,Maharashtra,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,33.2,33.3,20.4,0.0,0.0,98.6,27.9,67.7,7.1,Low Risk,92.5,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0546,Ora2,Oral Care,Toothpaste,Toothpaste,FBA,Andhra Pradesh,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,66.2,66.7,20.0,0.0,0.0,91.6,56.1,76.2,7.0,Low Risk,85.6,Strong,Restock Review,High,High indexed unit movement with low inventory or restock priority.,Unmapped
2025-07,12m,Amazon,Marketplace,P1080,Tresemme,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Karnataka,Imported / Other,Unknown,500-999,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,31.5,33.3,21.6,0.0,0.0,90.1,26.2,63.4,7.6,Low Risk,83.6,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0797,Sensodyne,Oral Care,Toothpaste,Toothpaste,FBA,Delhi,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,31.4,33.3,18.8,0.0,0.0,85.8,27.0,62.4,6.6,Low Risk,80.2,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1071,Tiger Balm,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Gujarat,Imported / Other,Unknown,<500,High / 16-50,Unmapped,Unmapped,Unmapped,Order,11.0,33.3,35.7,0.0,0.0,104.1,7.5,58.8,12.5,Low Risk,93.4,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0917,SHIVAMAX,Home & Kitchen,Adhesive Hooks,Adhesive Hooks,FBA,Chhattisgarh,Imported / Other,Unknown,<500,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,8.6,33.3,46.7,0.0,3.0,80.8,4.6,47.2,16.8,Low Risk,66.3,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0747,Rexona,Body Care,Deodorant / Body Spray,Deodorant & Body Spray,FBA,Kerala,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,78.4,100.0,25.0,0.0,8.0,73.3,55.6,67.4,10.0,Low Risk,64.6,Watch,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-07,12m,Amazon,Marketplace,P0605,Pantene,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Haryana,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,32.0,33.3,25.3,0.0,10.0,76.3,21.9,54.9,10.4,Low Risk,67.2,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-07,12m,Amazon,Marketplace,P0753,Rexona,Body Care,Deodorant / Body Spray,Deodorant & Body Spray,FBA,Delhi,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,23.6,33.3,31.8,0.0,8.0,64.8,15.0,46.6,13.1,Low Risk,54.1,Watch,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-07,12m,Amazon,Marketplace,P0034,Axe,Body Care,Deodorant / Body Spray,Deodorant & Body Spray,FBA,Karnataka,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,20.2,33.3,32.7,0.0,2.0,83.0,13.9,53.9,11.7,Low Risk,72.9,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-07,12m,Amazon,Marketplace,P0172,Colgate,Oral Care,Toothpaste,Toothpaste,FBA,Rajasthan,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,30.2,33.3,20.6,0.0,5.0,87.1,23.8,61.0,8.0,Low Risk,80.2,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0488,Listerine,Oral Care,Mouthwash,Mouthwash,FBA,Karnataka,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,29.9,33.3,18.6,0.0,2.0,102.5,25.1,67.8,6.8,Low Risk,96.6,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0543,Ora2,Oral Care,Toothpaste,Toothpaste,FBA,West Bengal,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,32.3,33.3,21.8,0.0,3.0,94.4,25.7,64.7,8.1,Low Risk,87.4,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1249,Watsons,Oral Care,Dental Floss Picks,Floss Picks,FBA,Rajasthan,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,10.4,33.3,36.1,0.0,8.0,72.4,6.2,45.7,13.8,Low Risk,60.4,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0566,Pantene,Hair Care,Shampoo,Shampoo,FBA,Karnataka,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,28.2,33.3,28.6,0.0,10.0,81.7,18.3,55.2,11.5,Low Risk,71.6,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-07,12m,Amazon,Marketplace,P0553,Oral-B,Oral Care,Toothpaste,Toothpaste,FBA,Karnataka,Imported / Other,Unknown,500-999,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,28.7,33.3,27.9,0.0,3.0,86.8,21.0,58.9,10.2,Low Risk,78.0,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-07,12m,Amazon,Marketplace,P1218,Watsons,Oral Care,Dental Floss Picks,Floss Picks,FBA,Kerala,Imported / Other,Unknown,<500,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,11.6,33.3,41.3,0.0,2.0,61.3,7.0,40.9,16.1,Low Risk,48.6,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0781,Senka,Skin Care,Face Cleanser / Face Wash,Face Cleanser,FBA,Madhya Pradesh,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,32.1,33.3,17.6,0.0,3.0,97.0,27.0,66.9,6.6,Low Risk,91.3,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0610,Pantene,Hair Care,Hair Oil / Serum,Hair Oil & Serum,FBA,Haryana,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,61.1,66.7,24.8,0.0,0.0,81.9,48.6,68.6,8.7,Low Risk,74.5,Healthy,Restock Review,High,High indexed unit movement with low inventory or restock priority.,Unmapped
2025-07,12m,Amazon,Marketplace,P1146,Vaseline,Body Care,General / Uncategorized,General Product,FBA,Chhattisgarh,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,32.6,33.3,24.0,0.0,0.0,95.1,26.2,65.0,8.4,Low Risk,87.9,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0944,SHIVAMAX,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Karnataka,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,16.4,33.3,34.2,0.0,0.0,77.5,11.5,50.6,12.0,Low Risk,67.2,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0906,SHIVAMAX,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Puducherry,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,29.7,33.3,23.4,0.0,0.0,81.2,24.0,58.7,8.2,Low Risk,74.2,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1099,Tros,Body Care,Deodorant / Body Spray,Deodorant & Body Spray,FBA,Tamil Nadu,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,16.6,33.3,35.0,0.0,0.0,86.4,11.4,54.1,12.2,Low Risk,75.9,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0557,Oral-B,Oral Care,Dental Floss,Dental Floss,FBA,Karnataka,Imported / Other,Unknown,<500,High / 16-50,Unmapped,Unmapped,Unmapped,Order,14.1,33.3,24.7,0.0,5.0,74.9,10.5,50.2,9.4,Low Risk,66.7,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0565,Pair,Skin Care,General / Uncategorized,General Product,FBA,Maharashtra,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,30.7,33.3,19.6,0.0,8.0,81.1,23.6,58.5,8.1,Low Risk,74.0,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P0889,SHIVAMAX,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Maharashtra,Imported / Other,Unknown,<500,Very High / 51+,Unmapped,Unmapped,Unmapped,Order,9.4,33.3,52.6,0.0,3.0,62.0,4.4,38.5,20.1,Low Risk,45.8,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1196,Watsons,Oral Care,Dental Floss Picks,Floss Picks,FBA,Maharashtra,Imported / Other,Unknown,<500,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,16.5,33.3,26.5,0.0,10.0,82.9,11.1,53.1,10.8,Low Risk,73.4,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-07,12m,Amazon,Marketplace,P1070,Tiger Balm,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Uttarpradesh,Imported / Other,Unknown,<500,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,11.2,33.3,29.4,0.0,8.0,81.8,7.4,50.9,11.5,Low Risk,71.8,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
